,index,person_id,benunit_id,household_id,pension_income,IIDB_reported,JSA_contrib_reported,is_child,DLA_M_reported,BSP_reported,maintenance_payments,total_benefits,DLA_SC_reported,childcare,earnings,state_pension_reported,is_adult,registered_disabled,savings_interest,hours,FRS_net_income,PIP_DL_reported,SDA_reported,student_loan_repayment,misc_income,age,carers_allowance_reported,incapacity_benefit_reported,profit,is_household_head,adult_weight,PIP_M_reported,care_hours,is_benunit_head,ESA_contrib_reported,dis_equality_act_core,dis_equality_act_wider,AA_reported,role,ESA_income_reported_personal
1036,19672,1113802,2113801,3113800,0.0,0.0,0.0,False,0.0,0.0,0.0,404.46947079287366,0.0,0.0,0.0,0.0,False,False,104.0,0.0,0.0,0.0,0.0,0.0,593.9863669952539,53.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,False,0.0,adult,0.0
1037,19673,1113803,2113802,3113800,0.0,0.0,0.0,False,0.0,0.0,0.0,83.32820115871702,0.0,0.0,0.0,0.0,True,False,0.0,0.0,32871.9857204786,0.0,0.0,0.0,161.99628190779652,31.0,0.0,0.0,0.0,False,54999.41029075011,0.0,0,False,0.0,True,False,0.0,adult,0.0
1038,19674,1113804,2113802,3113800,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1872.0,0.0,25098.83809996657,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,False,0.0,adult,0.0
1039,19785,1114451,2114451,3114450,0.0,0.0,0.0,True,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,0.0,True,False,0.0,24.776043145182417,0.0,78.12699081208767,0.0,0.0,0.0,55.0,0.0,0.0,0.0,False,9156.909194877257,0.0,0,True,0.0,True,True,0.0,child,0.0
1040,19786,1114452,2114451,3114450,0.0,0.0,0.0,False,0.0,0.0,0.0,2.808815769394956,0.0,0.0,0.0,7084.010317121427,True,False,0.0,0.0,8100.930953907121,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,True,False,0.0,adult,0.0
1041,19787,1114461,2114461,3114460,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7180.673225932051,False,False,0.0,0.0,24630.576195116446,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,True,False,0.0,child,0.0
1042,19828,1114691,2114691,3114690,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,25952.724972195458,0.0,True,False,0.0,47.57000283875024,9927.152382822598,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,False,4288.678990005804,0.0,0,True,0.0,True,False,0.0,adult,0.0
1043,19829,1114692,2114691,3114690,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,122403.18352447987,0.0,False,False,0.0,0.0,13954.204764533653,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,False,36163.99580761651,0.0,0,False,0.0,False,False,0.0,adult,0.0
1044,19837,1114741,2114741,3114740,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,21077.627463606255,0.0,True,False,0.0,0.0,16623.29762217935,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,True,23993.420295437878,0.0,0,True,0.0,False,False,0.0,adult,0.0
1045,19880,1114991,2114991,3114990,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,0.0,0.0,True,False,0.0,0.0,13392.290478713505,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,False,0.0,adult,0.0
1046,19881,1114992,2114991,3114990,0.0,0.0,0.0,True,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,1906.7751874969333,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,True,21945.67266957925,0.0,0,False,0.0,False,False,0.0,adult,0.0
1047,19882,1114993,2114992,3114990,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,31.713335225833493,26175.840481121853,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,True,False,0.0,adult,0.0
1048,19959,1115431,2115431,3115430,0.0,0.0,0.0,True,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,0.0,False,False,0.0,0.0,9365.238097002451,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,True,33227.602985630554,0.0,0,False,0.0,False,False,0.0,adult,0.0
1049,19964,1115461,2115461,3115460,624.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,11472.416668828004,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,False,27799.139939722307,0.0,0,True,0.0,False,True,0.0,adult,0.0
1050,20014,1115761,2115761,3115760,0.0,0.0,0.0,False,21.241701795644282,0.0,0.0,0.0,0.0,0.0,16728.27576476687,7575.6102533583135,False,False,0.0,34.68646040325538,37835.561911889905,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1051,20130,1116431,2116431,3116430,22360.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,5183.8810210494885,31.0,0.0,0.0,0.0,False,35758.30995721056,0.0,0,False,0.0,True,True,0.0,adult,0.0
1052,20131,1116432,2116431,3116430,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9367.834428269447,0.0,False,False,0.0,19.820834516145933,25145.664290451583,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,True,24727.518500934366,0.0,0,True,0.0,True,False,0.0,child,0.0
1053,20154,1116561,2116561,3116560,0.0,0.0,0.0,True,0.0,0.0,0.0,230.04201151344688,0.0,0.0,20886.44716915178,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,False,29325.29147220185,0.0,0,True,0.0,False,False,0.0,adult,0.0
1054,20163,1116621,2116621,3116620,0.0,0.0,0.0,True,0.0,0.0,0.0,332.4607971848184,0.0,0.0,0.0,9942.4706205213,False,False,676.0,0.0,11893.852383193114,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,True,5428.463045908247,0.0,0,True,0.0,False,False,0.0,adult,0.0
1055,20164,1116622,2116621,3116620,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,0.0,4032.224196100305,True,False,0.0,0.0,6789.797620326777,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,True,0.0,0.0,27,True,0.0,False,False,0.0,adult,0.0
1056,20165,1116631,2116631,3116630,0.0,0.0,0.0,True,0.0,0.0,0.0,1.872543846263304,0.0,0.0,5544.228539179877,2982.74118615639,True,False,104.0,0.0,16904.254765089427,0.0,0.0,0.0,0.0,29.0,0.0,0.0,21726.632686601904,True,4269.360616176949,0.0,0,False,0.0,False,False,0.0,child,0.0
1057,20346,1117631,2117631,3117630,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,False,25905.93930449452,0.0,0,True,0.0,True,False,0.0,adult,0.0
1058,20347,1117632,2117631,3117630,0.0,0.0,0.0,False,0.0,0.0,0.0,31.833245386476168,0.0,0.0,14625.292525767607,0.0,True,False,0.0,29.7312517742189,19994.783337100234,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,False,28030.960425668567,0.0,0,False,0.0,False,True,0.0,child,0.0
1059,20348,1117633,2117632,3117630,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,44.1013567984247,0.0,0.0,0.0,20.537157722640206,161.99628190779652,71.0,0.0,0.0,87501.78095104695,False,27799.139939722307,0.0,0,True,0.0,True,False,0.0,adult,0.0
1060,20349,1117634,2117633,3117630,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4142.696091883875,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,True,10489.87698906825,0.0,0,False,0.0,False,False,0.0,adult,0.0
1061,20398,1117931,2117931,3117930,1040.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8078.257379173557,True,False,0.0,83.24750496781292,28329.845243432417,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,True,25152.522725169176,0.0,0,True,0.0,False,True,0.0,child,0.0
1062,20453,1118261,2118261,3118260,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,52.0,37.16406471777363,7023.928572751839,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,False,8384.174241723058,0.0,27,True,0.0,False,False,0.0,child,0.0
1063,20454,1118262,2118261,3118260,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,37.16406471777363,23038.48571862603,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,False,4250.042242348094,0.0,0,True,0.0,False,False,0.0,adult,0.0
1064,20488,1118471,2118471,3118470,0.0,0.0,0.0,False,0.0,0.0,0.0,146.0584200085377,0.0,0.0,22941.635334537423,0.0,True,False,0.0,0.0,15780.426193449131,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,True,7592.120914740004,0.0,0,True,0.0,False,False,0.0,adult,0.0
1065,20489,1118472,2118471,3118470,0.0,0.0,0.0,True,21.241701795644282,0.0,0.0,0.0,0.0,0.0,0.0,8216.34724890302,True,False,0.0,0.0,8522.36666827223,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,True,28591.19326670536,0.0,0,False,0.0,True,True,0.0,adult,0.0
1066,20490,1118473,2118472,3118470,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,15171.685717143971,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,False,67537.03490567699,0.0,0,False,0.0,False,False,0.0,adult,0.0
1067,20491,1118474,2118472,3118470,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,82.7403505008499,0.0,13717.186127108833,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,True,0.0,adult,0.0
1068,20494,1118501,2118501,3118500,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,201.24989389112966,0.0,7456.852965390975,True,False,0.0,35.67750212906268,-1264.307143095331,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,11204.656820735885,0.0,0,True,0.0,False,False,0.0,adult,0.0
1069,20495,1118502,2118501,3118500,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,17840.77857478967,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1070,20530,1118721,2118721,3118720,0.0,0.0,0.0,False,0.0,0.0,0.0,96.43600808256015,0.0,0.0,34842.60866432871,7567.324861174546,True,False,0.0,0.0,17512.995241394583,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,False,0.0,0.0,14,False,0.0,True,True,0.0,child,0.0
1071,20534,1118751,2118751,3118750,312.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,24.776043145182417,15546.29524102407,0.0,0.0,0.0,53.99876063593217,35.0,0.0,0.0,0.0,False,36936.73076077071,0.0,0,True,0.0,True,True,0.0,adult,0.0
1072,20620,1119211,2119211,3119210,0.0,0.0,0.0,False,0.0,0.0,0.0,213.46999847401665,0.0,0.0,1338.2620611813495,0.0,True,False,0.0,49.552086290364834,10863.676192522844,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1073,20638,1119311,2119311,3119310,0.0,0.0,0.0,False,0.0,0.0,0.0,5.617631538789912,0.0,0.0,8650.908324065153,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1074,20639,1119312,2119311,3119310,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,16728.27576476687,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True,0.0,0.0,0,True,0.0,True,False,0.0,adult,0.0
1075,20643,1119351,2119351,3119350,0.0,0.0,0.0,True,0.0,0.0,0.0,70.2203942348739,0.0,0.0,0.0,0.0,True,False,0.0,39.641669032291865,16389.16666975429,0.0,0.0,0.0,0.0,72.0,0.0,0.0,16294.97451495143,False,0.0,0.0,2,True,0.0,False,False,0.0,adult,0.0
1076,20733,1119851,2119851,3119850,4472.0,0.0,0.0,False,0.0,0.0,0.0,18.72543846263304,0.0,0.0,0.0,7627.100749987733,True,False,0.0,0.0,1077.002381155282,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,False,23143.411846968258,0.0,0,True,0.0,False,False,0.0,adult,0.0
1077,20734,1119852,2119851,3119850,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,78.12699081208767,0.0,0.0,0.0,58.0,0.0,0.0,0.0,True,33845.79094815391,0.0,0,False,0.0,False,False,0.0,adult,0.0
1078,20744,1119911,2119911,3119910,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,14912.062967449325,9141.549376090417,True,False,0.0,19.820834516145933,23366.269052021118,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,True,0.0,adult,0.0
1079,20764,1120031,2120031,3120030,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,True,35584.444592750864,0.0,0,False,0.0,False,False,0.0,child,108.08311917626017
1080,20765,1120032,2120031,3120030,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,3907.6179509087315,True,False,0.0,43.60583593552105,19198.738098855025,78.12699081208767,0.0,0.0,4157.904568966777,24.0,0.0,0.0,0.0,False,23413.86908057223,0.0,0,False,0.0,False,True,0.0,adult,0.0
1081,20807,1120271,2120271,3120270,0.0,0.0,0.0,True,0.0,0.0,0.0,338.930436173658,0.0,0.0,38092.67367005484,0.0,True,False,52.0,37.65958558067727,18168.561908184754,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,False,25249.11459431345,0.0,0,True,0.0,False,False,0.0,adult,0.0
1082,20813,1120311,2120311,3120310,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,43015.56625225767,0.0,True,False,0.0,39.641669032291865,16904.254765089427,0.0,0.0,0.0,5183.8810210494885,53.0,0.0,0.0,0.0,False,0.0,0.0,0,True,0.0,False,True,0.0,child,0.0
1083,20814,1120312,2120311,3120310,4264.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,69.37292080651076,71409.94048964369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,13542.180054027336,0.0,0,True,0.0,False,False,0.0,adult,0.0
1084,20815,1120321,2120321,3120320,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.594789178501,False,False,0.0,0.0,27018.711909852074,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,False,29421.883341346125,0.0,0,True,0.0,False,False,0.0,adult,0.0
1085,20816,1120322,2120321,3120320,1820.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,5496.433465566257,0.0,False,False,988.0,59.4625035484378,5619.1428582014705,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,False,69295.0069241028,0.0,0,False,0.0,True,True,0.0,adult,0.0
1086,20820,1120341,2120341,3120340,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,38.65062730648457,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,True,0.0,adult,0.0
1087,20821,1120342,2120341,3120340,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,False,40549.26666676659,0.0,0,False,0.0,False,False,0.0,adult,0.0
1088,20827,1120381,2120381,3120380,0.0,0.0,0.0,True,0.0,0.0,0.0,1.872543846263304,0.0,0.0,12809.07972845006,0.0,True,False,208.0,35.67750212906268,12362.114288043236,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1089,20944,1121051,2121051,3121050,0.0,0.0,0.0,False,0.0,0.0,0.0,294.9256557864704,0.0,0.0,50376.00758875509,4184.1230528027145,True,False,0.0,0.0,17138.385717514488,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,True,30638.940892563987,0.0,0,False,0.0,False,True,0.0,adult,0.0
1090,20945,1121052,2121051,3121050,0.0,0.0,0.0,False,0.0,0.0,0.0,103.92618346761337,0.0,0.0,0.0,0.0,False,False,0.0,38.65062730648457,17887.604765274682,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,False,24727.518500934366,0.0,0,False,0.0,False,False,0.0,adult,0.0
1091,20977,1121251,2121251,3121250,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,83.12878429541635,4158.171404384908,0.0,True,False,0.0,0.0,33574.37857775379,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,False,58109.66847719576,0.0,0,True,0.0,False,True,0.0,adult,0.0
1092,21088,1121841,2121841,3121840,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,53148.121858345025,0.0,True,False,0.0,0.0,35541.0785781243,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,False,0.0,0.0,0,False,0.0,False,True,0.0,adult,0.0
1093,21089,1121842,2121841,3121840,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,49.552086290364834,9084.280954092377,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,27374.135715487497,0.0,0,True,0.0,False,False,0.0,child,0.0
1094,21098,1121891,2121891,3121890,0.0,0.0,0.0,False,0.0,0.0,0.0,126.39670962277302,0.0,0.0,21316.602831674354,0.0,True,False,364.0,0.0,8803.323811182305,0.0,0.0,0.0,161.99628190779652,3.0,0.0,0.0,0.0,False,26060.48629512536,0.0,0,False,0.0,False,False,0.0,adult,0.0
1095,21099,1121892,2121891,3121890,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,52.0,0.0,9646.195239912526,0.0,0.0,0.0,0.0,10.0,0.0,0.0,27158.29085825238,False,32396.91291098979,0.0,0,True,0.0,False,False,0.0,adult,76.71097543102165
1096,21100,1121893,2121892,3121890,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,39.641669032291865,42471.35476990612,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,True,11320.567063709015,0.0,0,True,0.0,False,False,0.0,child,0.0
1097,21117,1121991,2121991,3121990,0.0,0.0,0.0,False,0.0,0.0,0.0,107.67127116013998,0.0,0.0,28199.09343203558,0.0,True,False,0.0,37.16406471777363,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,True,0.0,0.0,0,False,0.0,True,False,0.0,child,0.0
1098,21118,1121992,2121991,3121990,0.0,0.0,0.0,False,56.034952860474434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,104.0,35.67750212906268,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,23278.640463770244,0.0,0,False,0.0,False,False,0.0,adult,0.0
1099,21125,1122041,2122041,3122040,0.0,0.0,0.0,True,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,0.0,True,False,208.0,0.0,10957.328573492869,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,True,50478.910814798044,0.0,0,False,0.0,False,False,0.0,child,0.0
1100,21167,1122271,2122271,3122270,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,False,29209.38122922872,0.0,0,False,0.0,True,True,0.0,adult,0.0
1101,21172,1122301,2122301,3122300,23920.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,False,26292.30678107162,0.0,0,False,0.0,False,False,0.0,child,0.0
1102,21173,1122302,2122302,3122300,10920.0,0.0,0.0,False,0.0,0.0,0.0,67.41157846547894,0.0,0.0,0.0,0.0,True,False,0.0,0.0,983.3500001852574,0.0,0.0,0.0,31481.277450748454,67.0,0.0,0.0,6250.1272138928725,False,23433.187454401083,0.0,0,True,0.0,False,False,0.0,adult,0.0
1103,21174,1122303,2122303,3122300,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,29.7312517742189,11004.15476397788,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,False,45552.725488440024,0.0,0,False,0.0,True,False,0.0,adult,0.0
1104,21183,1122371,2122371,3122370,8736.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,2198.573386226503,0.0,True,False,2080.0,0.0,-9880.326192337587,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,False,25558.20857557513,0.0,0,True,0.0,False,True,0.0,adult,0.0
1105,21184,1122372,2122371,3122370,11700.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,0.0,True,False,2496.0,0.0,18168.561908184754,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,True,42500.422423480944,0.0,0,True,0.0,False,False,0.0,adult,0.0
1106,21185,1122381,2122381,3122380,0.0,0.0,0.0,False,0.0,0.0,0.0,54.30377154163581,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,False,38424.245545592545,0.0,0,False,0.0,False,False,0.0,adult,0.0
1107,21186,1122382,2122381,3122380,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8962.235983223287,True,0.0,0.0,0,True,0.0,False,False,0.0,child,0.0
1108,21200,1122451,2122451,3122450,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,38.65062730648457,12268.461907073211,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,False,25191.159472826886,0.0,44,True,0.0,False,True,0.0,adult,0.0
1109,21287,1123001,2123001,3123000,0.0,0.0,0.0,True,0.0,0.0,0.0,76.77429769679546,0.0,0.0,0.0,0.0,True,False,52.0,0.0,13345.464288228493,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,False,25384.343211115436,0.0,0,True,0.0,False,False,0.0,child,0.0
1110,21311,1123151,2123151,3123150,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,10.930983819979268,3966.991109930429,7676.139678521362,True,False,0.0,0.0,5572.316667716459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20625.419797155828,False,30928.71649999681,0.0,0,True,0.0,False,False,0.0,adult,0.0
1111,21312,1123152,2123151,3123150,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,2756.0,36.668543854869974,13720.073812108592,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,True,14585.372240785506,0.0,0,True,0.0,False,True,0.0,adult,0.0
1112,21362,1123481,2123481,3123480,0.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,0.0,10149.605425115495,False,False,0.0,0.0,9365.238097002451,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,True,23336.595585256808,0.0,0,False,0.0,False,False,0.0,adult,0.0
1113,21388,1123651,2123651,3123650,0.0,0.0,0.0,False,0.0,0.0,0.0,60.857675003557375,0.0,0.0,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0.0,16.716291169610166,0.0,4.0,0.0,0.0,0.0,False,5428.463045908247,0.0,0,False,0.0,True,False,0.0,adult,0.0
1114,21436,1123901,2123901,3123900,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,55.38577200582592,0.0,15724.579218880857,0.0,False,False,0.0,5.94625035484378,13907.37857404864,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,True,24090.012164582153,0.0,0,False,0.0,False,True,0.0,adult,0.0
1115,21437,1123902,2123901,3123900,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,49.552086290364834,12362.114288043236,0.0,0.0,0.0,0.0,78.0,0.0,0.0,937.5190815407653,True,30155.981546842613,0.0,0,True,0.0,True,True,0.0,adult,0.0
1116,21453,1123991,2123991,3123990,14456.0,0.0,0.0,False,0.0,0.0,0.0,3.745087692526608,0.0,0.0,47699.48346639239,0.0,True,False,0.0,0.0,20837.654765830455,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,True,0.0,0.0,0,False,0.0,False,False,0.0,adult,0.0
1117,21491,1124171,2124171,3124170,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,32978.60079339754,0.0,True,False,0.0,0.0,1077.002381155282,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,True,0.0,0.0,35,True,0.0,False,True,0.0,child,0.0
1118,21492,1124172,2124171,3124170,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,55.38577200582592,0.0,24375.48754294601,7615.932495319316,True,False,1508.0,59.4625035484378,9973.978573307611,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,False,40336.764554649184,0.0,0,True,0.0,True,False,0.0,adult,0.0
1119,21515,1124321,2124321,3124320,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,14.210278965973048,0.0,0.0,False,False,104.0,29.7312517742189,42096.74524602602,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,False,26215.0332857562,0.0,0,True,0.0,False,False,0.0,adult,0.0
1120,21516,1124322,2124321,3124320,0.0,0.0,0.0,False,0.0,0.0,0.0,1.872543846263304,0.0,0.0,0.0,0.0,False,False,0.0,39.641669032291865,21493.221432620627,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,False,4365.952485321224,0.0,0,True,0.0,True,True,0.0,adult,0.0
1121,21566,1124611,2124611,3124610,0.0,0.0,0.0,False,0.0,0.0,0.0,78.64684154305877,0.0,0.0,10275.94082692822,0.0,True,False,0.0,0.0,16810.6023841194,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,False,28591.19326670536,0.0,0,True,0.0,False,False,0.0,adult,0.0
