,index,benunit_id,household_id,income_support_reported,child_benefit_reported,working_tax_credit_reported,child_tax_credit_reported,JSA_income_reported,housing_benefit_reported,ESA_income_reported,pension_credit_reported,universal_credit_reported,benunit_weight
467,8904,2125641,3125640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28234.422890090813
468,8908,2125691,3125690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22893.298340628808
469,8910,2125711,3125710,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16274.948355425891
470,8925,2125961,3125960,0.0,0.0,0.0,18.843488305948142,0.0,0.0,0.0,0.0,0.0,37136.297139194154
471,8942,2126171,3126170,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23125.521147127158
472,8948,2126231,3126230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24673.673190449477
473,8957,2126361,3126360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24925.247897489353
474,8998,2126941,3126940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25409.04541102758
475,9003,2127001,3127000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31485.542181067685
476,9005,2127041,3127040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72550.27513019223
477,9033,2127491,3127490,0.0,0.0,0.0,0.0,0.0,41.5883709747343,0.0,0.0,0.0,20783.94118160215
478,9072,2128141,3128140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256025486776079,0.0,25776.73152131663
479,9086,2128361,3128360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.3306613278378,0.0,42477.421688656155
480,9088,2128381,3128380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36226.75781374229
481,9129,2128951,3128950,0.0,0.0,0.0,0.0,0.0,57.56833483552996,0.0,0.0,0.0,23648.022461748442
482,9218,2130351,3130350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52617.817572417356
483,9256,2130811,3130810,0.0,0.0,0.0,36.412537789271774,0.0,0.0,0.0,0.0,0.0,40116.48982258962
484,9257,2130812,3130810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14223.646898023817
485,9269,2130971,3130970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21674.12860651248
486,9297,2131311,3131310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40619.639236669376
487,9308,2131501,3131500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7682.704514987014
488,9314,2131561,3131560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39613.34040850987
489,9353,2132031,3132030,0.0,21.45970995156439,0.0,0.0,0.0,68.80677470386196,0.0,0.0,0.0,21751.536208678597
490,9417,2132881,3132880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16274.948355425891
491,9463,2133461,3133460,0.0,0.0,0.0,0.0,0.0,0.0,90.3552798209412,0.0,0.0,39148.89479551317
492,9464,2133481,3133480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42012.97607565946
493,9482,2133721,3133720,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74137.1309745976
494,9494,2133901,3133900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286.635179618897
495,9539,2134531,3134530,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,101.72938968391604,0.0,35588.145095871834
496,9541,2134551,3134550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.93712455167
497,9544,2134581,3134580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.15764917568876,27673.217774386474
498,9578,2135011,3135010,0.0,0.0,0.0,0.0,0.0,104.35694163418398,0.0,0.0,0.0,49695.68059064648
499,9585,2135101,3135100,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35839.71980291171
500,9599,2135431,3135430,0.0,0.0,0.0,58.0415852360992,0.0,0.0,0.0,0.0,0.0,27576.458271678828
501,9609,2135551,3135550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41993.62417511793
502,9645,2136071,3136070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23783.485765539142
503,9647,2136101,3136100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29531.000226373257
504,9670,2136441,3136440,0.0,0.0,0.0,106.5886012436458,0.0,0.0,0.0,0.0,0.0,29995.445839369953
505,9691,2136821,3136820,0.0,0.0,0.0,58.0415852360992,0.0,0.0,0.0,19.111587885813805,0.0,23551.262959040796
506,9728,2137381,3137380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19564.771447485822
507,9772,2138011,3138010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55926.992565018816
508,9788,2138231,3138230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76304.54383524886
509,9822,2138731,3138730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7411.777907405608
510,9826,2138771,3138770,0.0,0.0,0.0,0.0,0.0,109.62666683970222,0.0,0.0,0.0,29569.704027456315
511,9835,2138871,3138870,0.0,35.66251315622295,0.0,0.0,0.0,22.935591567920767,0.0,0.0,0.0,33846.47404713422
512,9836,2138872,3138870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33594.899340094344
513,9841,2138951,3138950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57126.81039859361
514,9861,2139251,3139250,0.0,0.0,0.0,0.0,0.0,70.21089708051838,0.0,0.0,0.0,25621.9163169844
515,9869,2139401,3139400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24867.19219586477
516,9893,2139801,3139800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36362.221117532994
517,9899,2139851,3139850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27324.88356463895
518,9900,2139861,3139860,0.0,35.66251315622295,0.0,0.0,0.0,89.69454559612001,0.0,0.0,0.0,4373.529522385555
519,9911,2139981,3139980,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48824.845066277674
520,9919,2140091,3140090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.37332073105635,0.0,28176.367188466225
521,9975,2140901,3140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26299.232835937913
522,9995,2141141,3141140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6908.628493325854
523,10017,2141491,3141490,0.0,0.0,0.0,0.0,0.0,49.83030310895556,0.0,0.0,0.0,56352.73437693245
524,10023,2141551,3141550,0.0,0.0,0.0,106.57039497475115,0.0,0.0,0.0,0.0,0.0,23551.262959040796
525,10049,2141961,3141960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34078.69685363257
526,10061,2142171,3142170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.619260498362205,0.0,52598.46567187583
527,10096,2142631,3142630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.186223475679
528,10101,2142691,3142690,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25505.804913735225
529,10134,2143131,3143130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5534.643554877294
530,10170,2143621,3143620,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72840.55363831516
531,10176,2143731,3143730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24247.93137853584
532,10202,2144161,3144160,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86948.0891330898
533,10207,2144211,3144210,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44219.09273739377
534,10227,2144461,3144460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28040.903884675525
535,10252,2144821,3144820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.089167873991
536,10297,2145441,3145440,0.0,0.0,90.24746176101684,48.42867525973146,0.0,0.0,0.0,0.0,0.0,24325.338980701956
537,10298,2145442,3145440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32008.04349568897
538,10316,2145661,3145660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22157.926120050706
539,10381,2146621,3146620,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11959.474534664923
540,10382,2146631,3146630,0.0,49.86531636088151,0.0,0.0,0.0,108.63006077752311,0.0,0.0,0.0,26879.789852183785
541,10391,2146751,3146750,66.35080523368153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12017.53023628951
542,10397,2146831,3146830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27460.346868429653
543,10414,2147111,3147110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44644.83454930741
544,10443,2147531,3147530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25234.87830615382
545,10452,2147651,3147650,0.0,35.66251315622295,0.0,0.0,0.0,0.0,176.78168837921237,0.0,0.0,28060.255785217054
546,10475,2147921,3147920,0.0,0.0,0.0,58.050688370546524,0.0,0.0,0.0,0.0,0.0,12656.142954159966
547,10491,2148111,3148110,0.0,0.0,0.0,0.0,0.0,71.755636476896,0.0,0.0,0.0,29395.536922582553
548,10493,2148151,3148150,0.0,0.0,158.20740337336974,0.0,0.0,65.9254910131482,0.0,0.0,0.0,16139.485051635187
549,10503,2148271,3148270,0.0,35.66251315622295,0.0,0.0,73.07288232376219,79.7284849743289,0.0,0.0,0.0,40097.13792204809
550,10548,2148911,3148910,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.432693157123
551,10567,2149171,3149170,16.634427227599033,0.0,0.0,0.0,0.0,93.68096984483645,182.70575559617532,0.0,0.0,28795.628005795155
552,10568,2149181,3149180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0119879429535,24189.87567691125
553,10582,2149391,3149390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40600.28733612785
554,10586,2149441,3149440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30343.780049117475
555,10587,2149442,3149440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196.629921133765
556,10588,2149451,3149450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30479.24335290818
557,10593,2149521,3149520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23725.430063914555
558,10617,2149881,3149880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29898.686336662307
559,10640,2150131,3150130,0.0,0.0,0.0,154.75328560440502,0.0,0.0,0.0,0.0,0.0,24925.247897489353
560,10657,2150381,3150380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23086.8173460441
561,10681,2150751,3150750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22893.298340628808
562,10708,2151201,3151200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.867075279599
563,10709,2151202,3151200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27324.88356463895
564,10711,2151231,3151230,0.0,0.0,42.360855289094516,0.0,0.0,0.0,0.0,0.0,0.0,27440.994967888124
565,10745,2151731,3151730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21112.92349080814
566,10762,2151941,3151940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25912.194825107334
567,10771,2152081,3152080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82342.3368042059
568,10781,2152191,3152190,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37910.37316085531
569,10842,2153051,3153050,0.0,0.0,0.0,0.0,0.0,25.911757616656892,0.0,0.0,0.0,13855.960787734764
570,10849,2153141,3153140,0.0,0.0,133.51147146136438,0.0,0.0,0.0,0.0,0.0,0.0,27402.291166805066
571,10857,2153251,3153250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37581.390851649325
572,10862,2153301,3153300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32135480325386,0.0,27750.625376552587
573,10908,2154001,3154000,0.0,21.45970995156439,0.0,106.57949810919848,0.0,120.58933352367245,0.0,0.0,0.0,35278.51468720737
574,10925,2154231,3154230,49.52947432936791,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30904.985164821817
575,10944,2154511,3154510,0.0,49.86531636088151,0.0,154.75328560440502,0.0,0.0,0.0,0.0,0.0,22835.242639004224
576,10953,2154651,3154650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.529522385555
577,10967,2154871,3154870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57842.83071863018
578,10983,2155111,3155110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49850.495794978706
579,11002,2155371,3155370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43483.720516815665
580,11052,2156121,3156120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14417.165903439107
581,11054,2156141,3156140,0.0,0.0,20.81139680887058,0.0,0.0,0.0,0.0,0.0,0.0,4334.825721302496
582,11068,2156351,3156350,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30092.2053420776
583,11095,2156791,3156790,0.0,0.0,0.0,155.0992047134031,0.0,65.77600010382133,0.0,0.0,0.0,7063.4436976580855
584,11112,2157011,3157010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29666.46353016396
585,11113,2157012,3157010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22409.500827090586
586,11147,2157451,3157450,0.0,35.66251315622295,0.0,100.6988732562311,0.0,0.0,0.0,0.0,0.0,25854.139123482746
587,11200,2158171,3158170,0.0,0.0,0.0,0.0,0.0,88.6979395339409,0.0,0.0,0.0,26957.197454349898
588,11206,2158251,3158250,0.0,0.0,0.0,0.0,0.0,0.0,44.93828131724765,0.0,0.0,14765.500113186628
589,11208,2158291,3158290,0.0,0.0,0.0,0.0,0.0,92.68436378265734,0.0,0.0,0.0,6792.51709007668
590,11229,2158621,3158620,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25602.56441644287
591,11230,2158641,3158640,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33633.6031411774
592,11286,2159391,3159390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23028.761644419512
593,11298,2159531,3159530,0.0,0.0,0.0,58.0415852360992,0.0,0.0,0.0,0.0,0.0,86541.6992217177
594,11302,2159611,3159610,0.0,49.86531636088151,0.0,106.57039497475115,0.0,0.0,0.0,0.0,0.0,24596.26558828336
595,11306,2159671,3159670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16158.836952176716
596,11358,2160281,3160280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.432693157123
597,11407,2160941,3160940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28408.589994964575
598,11459,2161611,3161610,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.6258640832875
599,11460,2161641,3161640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19951.809458316402
600,11475,2161891,3161890,0.0,0.0,0.0,91.03134447317943,0.0,0.0,0.0,0.0,0.0,58965.24095003887
601,11482,2161991,3161990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52308.18716375289
602,11504,2162291,3162290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38103.892166270605
603,11510,2162401,3162400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26995.901255432957
604,11511,2162411,3162410,0.0,21.45970995156439,0.0,0.0,0.0,78.0342546686244,0.0,0.0,0.0,25602.56441644287
605,11515,2162471,3162470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30111.55724261913
606,11519,2162531,3162530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.27270866329896,0.0,24460.80228449266
607,11525,2162591,3162590,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9192.152757226277
608,11581,2163361,3163360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13972.07219098394
609,11585,2163411,3163410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34388.32726229703
610,11599,2163571,3163570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27673.217774386474
611,11600,2163572,3163570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.432693157123
612,11612,2163731,3163730,0.0,49.86531636088151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15771.798941346136
613,11656,2164301,3164300,0.0,0.0,0.0,0.0,0.0,91.74236627178273,0.0,0.0,0.0,23164.224948210216
614,11657,2164302,3164300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32666.008114100954
615,11666,2164431,3164430,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40619.639236669376
616,11677,2164601,3164600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494.573505605222
617,11737,2165451,3165450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.93712455167
618,11754,2165691,3165690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27615.162072761887
619,11757,2165761,3165760,0.0,0.0,0.0,9.330712808500891,0.0,0.0,68.73798627936395,0.0,0.0,29318.12932041644
620,11799,2166431,3166430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30711.466159406526
621,11800,2166441,3166440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28911.73940904433
622,11830,2166862,3166860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8901.87424910334
623,11837,2167001,3167000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24112.468074745135
624,11868,2167421,3167420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25467.101112652166
625,11879,2167591,3167590,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48031.417144074985
626,11904,2167991,3167990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26454.048040270147
627,11934,2168451,3168450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.3853667909325
628,11937,2168481,3168480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25312.285908319933
629,11964,2168801,3168800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64190.2540962517
630,12000,2169321,3169320,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,38.40803488066218,0.0,26047.658128898038
631,12009,2169421,3169420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10662.89719838248
632,12010,2169422,3169420,0.0,64.06811956554006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42458.06978811463
633,12011,2169423,3169420,0.0,21.45970995156439,0.09711337755409107,0.0,0.0,0.0,0.0,0.0,0.0,13855.960787734764
634,12016,2169471,3169470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37116.945238652625
635,12019,2169521,3169520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.432693157123
636,12021,2169541,3169540,0.0,0.0,0.0,0.0,0.0,88.11990801787701,0.0,0.0,0.0,28795.628005795155
637,12022,2169561,3169560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13797.905086110179
638,12034,2169761,3169760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.60520215208561,0.0,30130.909143160654
639,12062,2170211,3170210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21558.01720326331
640,12067,2170291,3170290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30692.114258864996
641,12074,2170411,3170410,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19719.586651818052
642,12101,2170851,3170850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28215.070989549284
643,12163,2171711,3171710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28698.86850308751
644,12197,2172141,3172140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26957.197454349898
645,12260,2172941,3172940,0.0,0.0,0.0,20.254474145282423,0.0,0.0,0.0,0.0,0.0,14533.27730668828
646,12287,2173371,3173370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8147.150127983709
647,12359,2174421,3174420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30750.169960489584
648,12361,2174441,3174440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26202.473333230268
649,12384,2174771,3174770,0.0,0.0,0.09711337755409107,0.0,0.0,0.0,0.0,0.0,0.0,28060.255785217054
650,12399,2174991,3174990,0.0,0.0,0.0,0.0,0.0,55.89963402762635,0.0,8.999936822036245,0.0,28853.683707419743
651,12421,2175341,3175340,0.0,0.0,0.0,0.0,0.0,96.67078803137379,0.0,0.0,0.0,13972.07219098394
652,12463,2175911,3175910,0.0,35.66251315622295,219.77728474266348,0.0,0.0,0.0,0.0,0.0,0.0,29395.536922582553
653,12508,2176591,3176590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33827.122146592694
654,12523,2176801,3176800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45360.85486934398
655,12541,2177071,3177070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6095.848670581636
656,12545,2177111,3177110,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39265.00619876234
657,12587,2177791,3177790,0.0,0.0,14.55729529535825,0.0,0.0,0.0,0.0,0.0,133.02651091618424,31621.00548485839
658,12593,2177871,3177870,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6831.220891159737
659,12600,2177971,3177970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34872.12477583526
660,12623,2178351,3178350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33923.88164930034
661,12638,2178551,3178550,0.0,0.0,0.0,0.0,0.0,0.0,84.1593676060612,0.0,0.0,4296.121920219439
662,12642,2178601,3178600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33440.08413576212
663,12656,2178741,3178740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13797.905086110179
664,12657,2178761,3178760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36555.740122948286
665,12658,2178762,3178760,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28485.997597130692
666,12659,2178763,3178760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29859.98253557925
667,12660,2178764,3178760,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.186223475679
668,12661,2178765,3178760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29085.90651391809
669,12683,2179131,3179130,0.0,35.66251315622295,0.0,283.9540728151886,0.0,0.0,118.01118027442101,38.200423881307245,0.0,29898.686336662307
670,12689,2179241,3179240,0.0,0.0,0.0,155.12651411674506,0.0,166.28303886769962,0.0,0.0,0.0,20900.05258485132
671,12706,2179581,3179580,0.0,0.0,0.0,0.0,0.0,99.66060621791112,0.0,0.0,0.0,24460.80228449266
672,12719,2179781,3179780,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13430.218975821128
673,12727,2179881,3179880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18848.751127449246
674,12728,2179882,3179880,0.0,0.0,0.0,0.0,0.0,45.871183135941195,0.0,0.0,0.0,30014.797739911482
675,12729,2179901,3179900,0.0,0.0,0.0,155.12651411674506,0.0,0.0,0.0,0.0,54.40842680903813,37503.98324948321
676,12742,2180071,3180070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18345.601713369495
677,12747,2180201,3180200,0.0,0.0,0.0,155.0992047134031,0.0,0.0,0.0,0.0,0.0,4450.93712455167
678,12763,2180461,3180460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25370.34160994452
679,12813,2181121,3181120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34659.25386987844
680,12829,2181321,3181320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25428.397311569108
681,12873,2181901,3181900,80.60221058316947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28776.276105253626
682,12922,2182701,3182700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51147.07313126115
683,12923,2182702,3182700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.699970405838
684,13020,2184031,3184030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.57729178477524,14417.165903439107
685,13037,2184251,3184250,0.0,0.0,0.0,0.0,0.0,79.7284849743289,0.0,0.0,0.0,30014.797739911482
686,13043,2184321,3184320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14030.127892608527
687,13044,2184341,3184340,0.0,0.0,0.0,186.8873502034374,0.0,0.0,0.0,0.0,0.0,26454.048040270147
688,13069,2184631,3184630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.213717335995
689,13071,2184661,3184660,0.0,35.66251315622295,9.225770867638651,0.0,0.0,30.894787927552446,0.0,0.0,0.0,13468.922776904185
690,13074,2184701,3184700,0.0,0.0,0.0,0.0,0.0,86.69653612686209,0.0,0.0,0.0,13217.348069864309
691,13148,2185891,3185890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26415.34423918709
692,13158,2186021,3186020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10701.600999465538
693,13178,2186351,3186350,0.0,35.66251315622295,0.0,45.515672236589715,0.0,0.0,0.0,0.0,0.0,33323.97273251294
694,13180,2186381,3186380,0.0,35.66251315622295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32278.970103270374
695,13221,2186971,3186970,0.0,21.45970995156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33053.046124931534
696,13245,2187321,3187320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12636.791053618439
697,13279,2187791,3187790,0.0,0.0,0.0,0.0,0.0,73.39389301742618,0.0,0.0,0.0,41838.8089707857
698,13289,2187931,3187930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23957.652870412905
699,13291,2187952,3187950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22409.500827090586
